Country Name,Country Code,Series Name,Series Code,Scale (Precision),1990 [YR1990],2000 [YR2000],2010 [YR2010],2016 [YR2016]
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),412,383,362,..
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),0.20,0.16,0.35,..
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),50,62,131,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),12.41,12.26,65.63,95.58
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),-5.5,6.3,3.5,4.7
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),66.2,9.9,19.6,-2.7
Sudan,SDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),41,42,25,39
Sudan,SDN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),15,21,28,3
Sudan,SDN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),44,37,47,58
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),4,16,20,10
Sudan,SDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),7,13,17,13
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),11,25,23,20
Sudan,SDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),,,,
Sudan,SDN,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),,,,
Sudan,SDN,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,37,37
Sudan,SDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),21.7,8.9,22.0,22.5
Sudan,SDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),,,,
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),3.5,4.8,6.0,2.8
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),0.0,0.1,41.5,70.5
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.0,0.0,16.7,26.6
Sudan,SDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),..,..,..,..
Sudan,SDN,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,44,63
Sudan,SDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),8,27,33,12
Sudan,SDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),100,100,198,..
Sudan,SDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),14798,16076,22286,..
Sudan,SDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),9.7,13.5,4.2,10.5
Sudan,SDN,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Sudan,SDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),62,641,1456,..
Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Millions (0),-31,392,2064,..
Sudan,SDN,Net official development assistance received (current US$),DT.ODA.ODAT.CD,Millions (0.0),848.2,225.3,2025.9,..
Suriname,SUR,"Population, total",SP.POP.TOTL,Millions (0.00),0.41,0.47,0.53,0.56
Suriname,SUR,Population growth (annual %),SP.POP.GROW,Unit (0.0),2.0,1.1,1.0,0.9
Suriname,SUR,Surface area (sq. km),AG.SRF.TOTL.K2,Thousands (0.0),163.8,163.8,163.8,163.8
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,Unit (0.0),2.6,3.0,3.4,3.6
Suriname,SUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Unit (0.0),,,,
Suriname,SUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Unit (0.0),,23.4,,
Suriname,SUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Billions (0.00),0.58,0.90,4.03,3.95
Suriname,SUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),1430,1900,7660,7070
Suriname,SUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),2.72,3.64,7.15,7.66
Suriname,SUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),6660,7700,13590,13720
Suriname,SUR,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),,,,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),68,68,70,..
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),3.3,2.8,2.5,2.3
Suriname,SUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),68,57,49,..
Suriname,SUR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,42,48,..
Suriname,SUR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,71,90,..
Suriname,SUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),48,34,25,..
Suriname,SUR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),,11.4,5.8,
Suriname,SUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),65,84,90,..
Suriname,SUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),..,..,90,..
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),122.1,98.6,118.4,122.8
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),57,..,79,..
Suriname,SUR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),1,..,1,..
Suriname,SUR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),0.1,1.1,1.2,1.1
Suriname,SUR,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),154.3,153.9,153.5,..
Suriname,SUR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),2.6,8.5,,8.6
Suriname,SUR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),0.5,0.7,0.6,0.6
Suriname,SUR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),..,89,94,..
Suriname,SUR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),..,81,80,..
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),2.1,1.3,0.9,0.9
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),..,1335,1363,..
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),4.45,4.87,4.99,..
Suriname,SUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),..,2259,2998,..
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),0.39,0.89,4.37,3.62
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),-0.5,-0.1,5.2,-10.4
Suriname,SUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),43.8,54.8,7.2,50.9
Suriname,SUR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),9,11,10,10
Suriname,SUR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),24,25,38,31
Suriname,SUR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),67,64,52,59
Suriname,SUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),42,20,53,45
Suriname,SUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),44,33,38,49
Suriname,SUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),11,12,38,60
Suriname,SUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),,34.1,20.5,
Suriname,SUR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),,1.1,-2.1,
Suriname,SUR,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,691,85
Suriname,SUR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),109.2,33.7,26.9,46.2
Suriname,SUR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),,28.7,15.7,
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),,,,
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),0.0,8.8,99.3,136.8
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.0,2.5,31.6,42.8
Suriname,SUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),..,8,12,..
Suriname,SUR,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,71,66
Suriname,SUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),243,104,78,69
Suriname,SUR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),..,100,140,..
Suriname,SUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),..,..,..,..
Suriname,SUR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),,,,
Suriname,SUR,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Suriname,SUR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),1,1,4,1
Suriname,SUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Millions (0),-77,-148,-248,174
Suriname,SUR,Net official development assistance received (current US$),DT.ODA.ODAT.CD,Millions (0.0),61.1,36.6,103.8,..
Swaziland,SWZ,"Population, total",SP.POP.TOTL,Millions (0.00),0.86,1.06,1.20,1.34
Swaziland,SWZ,Population growth (annual %),SP.POP.GROW,Unit (0.0),3.4,1.5,1.9,1.8
Swaziland,SWZ,Surface area (sq. km),AG.SRF.TOTL.K2,Thousands (0.0),17.4,17.4,17.4,17.4
Swaziland,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,Unit (0.0),50.1,61.7,69.9,78.1
Swaziland,SWZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Unit (0.0),,69.0,63.0,
Swaziland,SWZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Unit (0.0),,48.4,42.0,
Swaziland,SWZ,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Billions (0.00),1.06,1.68,3.69,3.80
Swaziland,SWZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),1240,1580,3070,2830
Swaziland,SWZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),3.15,5.01,8.16,10.71
Swaziland,SWZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),3660,4720,6780,7980
Swaziland,SWZ,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),,4.5,4.0,
Swaziland,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),59,49,48,..
Swaziland,SWZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),5.7,4.2,3.6,3.2
Swaziland,SWZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),132,105,87,..
Swaziland,SWZ,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,28,65,..
Swaziland,SWZ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,65,82,..
Swaziland,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),75,128,88,..
Swaziland,SWZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),,9.1,5.8,5.8
Swaziland,SWZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),85,92,94,..
Swaziland,SWZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),63,61,77,..
Swaziland,SWZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),94.0,95.2,115.8,112.8
Swaziland,SWZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),..,42,58,..
Swaziland,SWZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),..,1,1,..
Swaziland,SWZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),2.2,24.8,27.2,28.8
Swaziland,SWZ,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),4.7,5.2,5.6,..
Swaziland,SWZ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),4.0,4.0,,4.0
Swaziland,SWZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),,39.5,,39.5
Swaziland,SWZ,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),39,52,70,..
Swaziland,SWZ,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),49,52,57,..
Swaziland,SWZ,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),3.5,0.9,1.5,1.8
Swaziland,SWZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),358,..,..,..
Swaziland,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),0.49,1.12,0.86,..
Swaziland,SWZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),..,..,..,..
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),1.11,1.74,4.44,3.73
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),21.0,1.8,3.8,-2.2
Swaziland,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),30.4,25.3,3.2,6.2
Swaziland,SWZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),10,13,11,..
Swaziland,SWZ,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),43,41,39,..
Swaziland,SWZ,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),46,46,50,..
Swaziland,SWZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),59,69,46,..
Swaziland,SWZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),69,82,60,..
Swaziland,SWZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),15,24,14,..
Swaziland,SWZ,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),,19.4,17.1,
Swaziland,SWZ,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),,-1.8,-13.4,
Swaziland,SWZ,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,56,30
Swaziland,SWZ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),10.4,9.8,14.4,22.3
Swaziland,SWZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),,18.1,16.0,
Swaziland,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),1.3,1.4,2.3,1.8
Swaziland,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),0.0,3.1,60.8,73.2
Swaziland,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.0,0.9,11.0,30.4
Swaziland,SWZ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),..,0,..,..
Swaziland,SWZ,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,68,56
Swaziland,SWZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),109,113,85,74
Swaziland,SWZ,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),100,100,115,..
Swaziland,SWZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),257,334,702,..
Swaziland,SWZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),5.4,2.2,2.0,1.3
Swaziland,SWZ,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Swaziland,SWZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),113,57,55,..
Swaziland,SWZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Millions (0),30,91,136,..
Swaziland,SWZ,Net official development assistance received (current US$),DT.ODA.ODAT.CD,Millions (0.0),53.6,13.1,91.1,..
Sweden,SWE,"Population, total",SP.POP.TOTL,Millions (0.00),8.56,8.87,9.38,9.90
Sweden,SWE,Population growth (annual %),SP.POP.GROW,Unit (0.0),0.8,0.2,0.9,1.1
Sweden,SWE,Surface area (sq. km),AG.SRF.TOTL.K2,Thousands (0.0),450.3,450.3,450.3,447.4
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,Unit (0.0),20.9,21.6,22.9,24.3
Sweden,SWE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Unit (0.0),,,,
Sweden,SWE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Unit (0.0),,,,
Sweden,SWE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Billions (0.00),237.62,276.99,505.50,540.96
Sweden,SWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),27760,31220,53900,54630
Sweden,SWE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),170.18,259.61,402.21,495.17
Sweden,SWE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),19880,29260,42890,50000
Sweden,SWE,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),,,9.0,
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),78,80,81,..
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),2.1,1.5,2.0,1.9
Sweden,SWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),12,7,6,..
Sweden,SWE,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,..,..,..
Sweden,SWE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,..,..,..
Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),7,4,3,..
Sweden,SWE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),,,,
Sweden,SWE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),96,91,97,..
Sweden,SWE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),97,100,97,..
Sweden,SWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),99.6,109.7,101.5,123.0
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),90,152,98,..
Sweden,SWE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),1,1,1,..
Sweden,SWE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),,,,
Sweden,SWE,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),280.6,281.6,280.7,..
Sweden,SWE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),5.2,11.1,,13.0
Sweden,SWE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),1.7,1.6,1.6,1.6
Sweden,SWE,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),100,100,100,..
Sweden,SWE,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),99,99,99,..
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),0.8,0.2,1.0,1.2
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),5515,5360,5428,..
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),6.07,5.56,5.55,..
Sweden,SWE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),15836,15682,14934,..
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),258.15,259.80,488.38,511.00
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),0.8,4.7,6.0,3.2
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),9.5,1.6,1.0,1.4
Sweden,SWE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),4,2,2,1
Sweden,SWE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),32,30,29,26
Sweden,SWE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),65,68,69,73
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),29,44,46,44
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),28,38,41,40
Sweden,SWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),29,23,23,25
Sweden,SWE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),39.3,38.0,33.0,32.4
Sweden,SWE,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),3.1,3.2,-0.2,0.5
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,16,7
Sweden,SWE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),62.3,46.3,146.9,155.4
Sweden,SWE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),21.9,30.0,27.1,27.1
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),2.4,1.8,1.2,1.0
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),5.4,71.8,117.2,130.4
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.6,45.7,90.0,90.6
Sweden,SWE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),13,23,14,..
Sweden,SWE,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,..,..
Sweden,SWE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),43,62,63,55
Sweden,SWE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),..,100,95,..
Sweden,SWE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),..,..,..,..
Sweden,SWE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),,,,
Sweden,SWE,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Sweden,SWE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),153,438,4061,2855
